source_file,model_name,kl_divergence,excluded_artifact,timestamp
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,0.0,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,0.0,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,0.0045,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,0.11365,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,0.20115,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,0.27214,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,0.52848,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,0.57544,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,0.61466,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,0.9275,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,1.11133,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,1.12037,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,1.82873,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,1.98926,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,2.21935,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,2.77219,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,4.13884,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260521_170040_m03.json,gemma3:27b,11.7434,False,2026-05-22T07:31:47.138182
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.0,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.0,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.0,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.0,False,2026-05-23T01:26:58.586840
